uid,data_type,xy_type,school,student_id,course_name,group,test_type,question_id,slide_id,correctness,student_answer,correct_answer,question_content,course_content
6682e32d-331e-4446-92f5-4ff1cafea558,train,future,elementary school,u20,7,group 1,post test,9,14,0,A,D,Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.,Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
f6354e30-109f-4770-9df9-7119599b8d62,train,past,elementary school,u20,7,group 1,post test,2,6,0,A,C,Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering,"History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton."
b1964c84-c4c7-4606-8747-52236c145b58,train,future,elementary school,u20,7,group 1,post test,11,19,0,A,B,"If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action",Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
7b06b382-4f9a-49b0-9a9d-436c9f795d53,train,future,elementary school,u20,7,group 1,post test,6,8,1,pac-man,pac-man,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
c05e4236-0da0-4a1f-bbb2-a50761b0e095,train,past,elementary school,u20,7,group 1,post test,5,4,0,A,B,Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.,The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
6333c385-4757-4025-8c5a-4c95e93634d3,train,future,elementary school,u20,7,group 1,post test,10,19,0,IDK,A table/lookup dictionary,What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>,Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
c31765ef-a51b-4da6-b3b0-fa8b2a4a5293,train,future,elementary school,u20,7,group 1,post test,7,8,0,alice,location,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
7d552d1d-0c11-427c-babe-f74c098bed63,test,past,elementary school,u5,7,group 1,post test,3,5,0,B,D,"In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward","Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
c7cf4ca8-750d-43c2-9a99-9349eef55615,test,past,elementary school,u5,7,group 1,post test,4,4,0,B,C,"Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.",The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
8f761022-9f77-4e98-9e40-983e8f4aca45,test,past,elementary school,u5,7,group 1,post test,1,5,1,A,A,True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False,"Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
f0daf8c3-ccc7-4b17-962d-6ea1ed813012,test,future,elementary school,u5,7,group 1,post test,8,17,0,D,B,"If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)","The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state."
3987a2e3-9ab8-4524-84ab-8304a80aa2f1,test,future,elementary school,u5,7,group 1,post test,9,14,0,B,D,Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.,Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
1fffa640-3ffa-4238-ad97-ffcc808d24ee,test,past,elementary school,u5,7,group 1,post test,2,6,0,A,C,Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering,"History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton."
7510232d-cb3a-42f2-ad6e-9edd30bea0bb,test,future,elementary school,u5,7,group 1,post test,11,19,0,A,B,"If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action",Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
387a3b9a-84ea-49f3-a22e-38fdf4af87b4,test,future,elementary school,u5,7,group 1,post test,6,8,0,pizza man,pac-man,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
152c9384-f0ed-4d7d-bfe2-aaf2c652f3d1,test,past,elementary school,u5,7,group 1,post test,5,4,0,D,B,Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.,The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
7b9d4534-92f0-40fc-8b69-f007857f73d4,test,future,elementary school,u5,7,group 1,post test,10,19,0,yes,A table/lookup dictionary,What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>,Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
50795dfb-59f5-4bdb-9a21-0bfe9572136e,test,future,elementary school,u5,7,group 1,post test,7,8,0,bad,location,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
4052e049-022f-4f60-a664-9ea5b07eb071,train,past,elementary school,u43,7,group 1,post test,3,5,1,D,D,"In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward","Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
6ccfc96e-59ec-4872-8369-d365e008c07f,train,past,elementary school,u43,7,group 1,post test,4,4,1,C,C,"Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.",The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
c70628a4-2cf3-49b9-8ee3-8cdbaa47ddd4,train,past,elementary school,u43,7,group 1,post test,1,5,1,A,A,True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False,"Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
f3b2411f-c79c-4b46-a52a-77c4510ee4bd,train,future,elementary school,u43,7,group 1,post test,8,17,1,B,B,"If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)","The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state."
8f92d235-30ed-4af7-ab4d-153a53c9a80a,train,future,elementary school,u43,7,group 1,post test,9,14,1,D,D,Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.,Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
66df49d8-b60d-429d-b091-25022312bf0b,train,past,elementary school,u43,7,group 1,post test,2,6,1,C,C,Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering,"History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton."
45bbe711-63d1-44e5-9094-aa9a8a11c65c,train,future,elementary school,u43,7,group 1,post test,11,19,1,B,B,"If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action",Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
f09e5272-9e86-4cbc-a8b2-eba20c7bb0c3,train,future,elementary school,u43,7,group 1,post test,6,8,1,Pac-man,pac-man,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
33d23722-4bef-4498-b752-52664f92859e,train,past,elementary school,u43,7,group 1,post test,5,4,1,B,B,Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.,The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
567b9894-bcd3-49d3-92bc-cfc25f9ae945,train,future,elementary school,u43,7,group 1,post test,10,19,1,Table,A table/lookup dictionary,What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>,Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
704bb063-cf95-4900-b1c9-d665928450e5,train,future,elementary school,u43,7,group 1,post test,7,8,1,LocatIon,location,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
a187bd93-6453-44ba-a233-c229b8b89cd5,train,past,elementary school,u44,7,group 2,post test,3,5,1,D,D,"In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward","Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
f511a40c-f2f8-49d2-bd5b-8ade57438fac,train,past,elementary school,u44,7,group 2,post test,4,4,1,C,C,"Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.",The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
8ee5f450-bfe9-4cb1-b46d-a8e4c2f5a217,train,past,elementary school,u44,7,group 2,post test,1,5,1,A,A,True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False,"Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
50a16f6c-13ca-45dc-bf19-ff120f03fc46,train,future,elementary school,u44,7,group 2,post test,8,17,1,B,B,"If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)","The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state."
cce82084-18e8-4a00-aa3d-1be2ea1ca118,train,future,elementary school,u44,7,group 2,post test,9,14,1,D,D,Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.,Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
eae9696f-9939-43ca-bac7-9eb580fe2835,train,past,elementary school,u44,7,group 2,post test,2,6,1,C,C,Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering,"History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton."
d88f953a-dbe2-481b-942e-110d0cea4ea3,train,future,elementary school,u44,7,group 2,post test,11,19,1,B,B,"If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action",Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
4df9ed83-8f54-44ef-a3c9-aea6e43b1d5f,train,future,elementary school,u44,7,group 2,post test,6,8,1,pac-man,pac-man,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
2fbfac03-3dd5-4135-87a8-780723fd7be3,train,past,elementary school,u44,7,group 2,post test,5,4,1,B,B,Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.,The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
af99e93f-a825-40f2-98be-576c46154fac,train,future,elementary school,u44,7,group 2,post test,10,19,1,dictionary ,A table/lookup dictionary,What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>,Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
c6dec403-d56c-4c4c-956b-9cedb7fb4af5,train,future,elementary school,u44,7,group 2,post test,7,8,1,pac-man,location,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
a68b0b24-9bd6-4fd7-88cd-25f1d883d7c9,train,past,elementary school,u7,7,group 2,post test,3,5,1,D,D,"In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward","Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
3dc950e2-b886-4b89-9e67-2bd9d3470bd4,train,past,elementary school,u7,7,group 2,post test,4,4,1,C,C,"Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.",The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
5abc49b6-859d-4ee4-8fd2-8c7d596d281a,train,past,elementary school,u7,7,group 2,post test,1,5,1,A,A,True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False,"Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent."
6d9b2237-59dd-4713-ab1e-746ef54fd81c,train,future,elementary school,u7,7,group 2,post test,8,17,1,B,B,"If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)","The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state."
496acf22-291f-4041-938e-b4793e32cbe0,train,future,elementary school,u7,7,group 2,post test,9,14,1,D,D,Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.,Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
b7fd8b9e-563c-436c-8061-5f8059f22596,train,past,elementary school,u7,7,group 2,post test,2,6,1,C,C,Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering,"History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton."
db1dc779-c6e5-4fbd-bc96-ac811dfeba4d,train,future,elementary school,u7,7,group 2,post test,11,19,1,B,B,"If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action",Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
72d9a035-924b-455f-a7ac-eedbffd842fb,train,future,elementary school,u7,7,group 2,post test,6,8,1,pac-man,pac-man,"In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>",An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
dd29fb53-6a88-4451-ad9c-d8888343acc9,train,past,elementary school,u7,7,group 2,post test,5,4,0,C,B,Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.,The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
53f7b8cc-588e-464a-9806-829fe3e2085c,train,future,elementary school,u7,7,group 2,post test,10,19,1,table,A table/lookup dictionary,What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>,Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
