uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
d7d96b91-c377-4be1-a7b7-9de6881b4c49	test	past	elementary school	u53	1	group 2	pre test	3	8	1	Induction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
11a643e4-b340-49d9-8f25-9ca13baa5334	test	past	elementary school	u53	1	group 2	pre test	4	4	1	Supervised learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
1f29f65d-9679-4a36-9f18-2e16079b8bd5	test	past	elementary school	u53	1	group 2	pre test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
96807703-a74c-4d43-b5b5-c7071c22181f	test	future	elementary school	u53	1	group 2	pre test	8	11	1	1 out 6	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
03730fd5-2181-43bd-a656-87bcd031fbbf	test	future	elementary school	u53	1	group 2	pre test	9	18	1	neurons	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
467fcb66-4b4c-4f31-96ef-2c55f0822ddd	test	past	elementary school	u53	1	group 2	pre test	2	15	0	False	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
0af05899-0b70-42bb-bdb3-009baec6e6b3	test	future	elementary school	u53	1	group 2	pre test	6	19	1	Unsupervised learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
b4276d8b-dd8b-47e1-9f7d-78f742533dba	test	past	elementary school	u53	1	group 2	pre test	5	18	0	Unsupervised learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
f8144fe8-a86e-4ad7-8be0-cfbcf889c65f	test	future	elementary school	u53	1	group 2	pre test	10	9	0	dont know	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
298750ec-ad18-427d-9e02-00667399ed63	test	future	elementary school	u53	1	group 2	pre test	7	2	0	dont know	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
8f2400ce-3601-44b8-9d33-47a8d2229583	train	past	elementary school	u17	1	group 3	pre test	3	8	1	Induction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
33ec255d-0c4e-4b4c-90b2-56ed2ac9ca15	train	past	elementary school	u17	1	group 3	pre test	4	4	0	Reinforcement learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
ff1aa7e7-d269-442e-973f-0e62789e1c9f	train	past	elementary school	u17	1	group 3	pre test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
3909ed81-f2d0-4a4b-95b2-41e6ce2dc345	train	future	elementary school	u17	1	group 3	pre test	8	11	1	1/6	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
608140f1-df02-492f-a68f-22265555caaa	train	future	elementary school	u17	1	group 3	pre test	9	18	1	Neuron 	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
85ae62ac-d523-4809-8304-35f0fbe61deb	train	past	elementary school	u17	1	group 3	pre test	2	15	1	False	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
1efb9cef-28cc-49d7-ae39-3fba80b80bc3	train	future	elementary school	u17	1	group 3	pre test	6	19	1	Unsupervised learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
5d1a030c-711e-4b3a-998e-3d87a6e55b01	train	past	elementary school	u17	1	group 3	pre test	5	18	1	Reinforcement learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
c815a1c3-f857-47e3-b4a7-039deb705232	train	future	elementary school	u17	1	group 3	pre test	10	9	1	90 degrees (I don't understand the answer it's asking for)	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
a3cc0b51-2642-4fe6-ba24-15c597001291	train	future	elementary school	u17	1	group 3	pre test	7	2	0	Data, Software, Hardware 	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
23208e78-0ae5-48d2-85f7-b0cd3c881a22	test	past	elementary school	u11	1	group 3	pre test	3	8	1	Induction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
d770b5a1-1900-46ff-8dd0-6e36a5dfee68	test	past	elementary school	u11	1	group 3	pre test	4	4	1	Supervised learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
324c72d2-5f71-4186-9713-1612c47407b3	test	past	elementary school	u11	1	group 3	pre test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
3d28fd1e-817c-4b7d-8076-89cd6dd48ca4	test	future	elementary school	u11	1	group 3	pre test	8	11	0	1 out of 8	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
aaedd642-3638-42c1-885e-8a6f516d6622	test	future	elementary school	u11	1	group 3	pre test	9	18	0	I don't know 	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
2153522d-13ce-48be-bc8e-c7e775ef18d7	test	past	elementary school	u11	1	group 3	pre test	2	15	1	True	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
b2f13e83-7801-4743-8f48-3ef0f3312a82	test	future	elementary school	u11	1	group 3	pre test	6	19	0	Reinforcement learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
b8d0c0c9-11ac-448d-9a88-42d567229f09	test	past	elementary school	u11	1	group 3	pre test	5	18	0	Unsupervised learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
b313a5ef-0644-42e2-8817-6d1ade80198a	test	future	elementary school	u11	1	group 3	pre test	10	9	0	I don't know my angles	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
516fd509-1f44-40a1-8182-b403cb01b09a	test	future	elementary school	u11	1	group 3	pre test	7	2	0	I don't know 	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
5deef673-2e14-4a07-857d-6716ae12bac9	train	past	elementary school	u22	1	group 3	pre test	3	8	0	Deduction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
018f611a-39a0-4359-aa1f-082dc919c5be	train	past	elementary school	u22	1	group 3	pre test	4	4	1	Supervised learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
9adabb9d-2688-44cc-843e-0ad3d2675a2e	train	past	elementary school	u22	1	group 3	pre test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
6ee97b2e-7454-4e35-a474-26ddd8cdbb52	train	future	elementary school	u22	1	group 3	pre test	8	11	0	i don;t know	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
8bf77175-d8dc-468a-8967-716aee1ee8bc	train	future	elementary school	u22	1	group 3	pre test	9	18	0	brain cells	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
756209f7-034f-42b1-b776-1c95bfbeddd0	train	past	elementary school	u22	1	group 3	pre test	2	15	0	False	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
80c21ff3-6b4a-413b-b368-d621ebd6138f	train	future	elementary school	u22	1	group 3	pre test	6	19	1	Unsupervised learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
e920e5fc-713e-4328-a360-31eb7c902b3c	train	past	elementary school	u22	1	group 3	pre test	5	18	0	Supervised learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
1e378916-1e22-4986-8890-9b0af61281c6	train	future	elementary school	u22	1	group 3	pre test	10	9	1	right triangle is 180 degrees	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
0aab3c2d-feb4-4722-8604-188f7f5a892f	train	future	elementary school	u22	1	group 3	pre test	7	2	0	I don't know	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
1eab7129-cab7-480c-ae49-1050f2fd32da	train	past	elementary school	u54	1	group 3	pre test	3	8	0	Deduction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
80964ba6-5b19-4878-9481-271e3f812cfb	train	past	elementary school	u54	1	group 3	pre test	4	4	0	Reinforcement learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
e862a1ff-d534-472c-8a90-be2002970561	train	past	elementary school	u54	1	group 3	pre test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
964a64d6-65f4-45cf-aea5-0b8f7da0c556	train	future	elementary school	u54	1	group 3	pre test	8	11	0	?	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
26cbe5dd-5ece-45ab-be7e-10731494ade1	train	future	elementary school	u54	1	group 3	pre test	9	18	1	neurons	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
a81a990a-6a1a-477d-b716-7e23bd59661b	train	past	elementary school	u54	1	group 3	pre test	2	15	1	True	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
f466b9ec-a86b-4e3f-b2ae-3496f593ade4	train	future	elementary school	u54	1	group 3	pre test	6	19	1	Unsupervised learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
95601069-a900-4a9f-90ae-aab6a832091c	train	past	elementary school	u54	1	group 3	pre test	5	18	0	Supervised learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
ce4991d5-b58d-453d-9979-04aa31d32c85	train	future	elementary school	u54	1	group 3	pre test	10	9	0	If the triangle has a right angle, the other 2 sides measure 45 degrees.	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
851c7531-1268-4a37-9b0f-e26f923a7156	train	future	elementary school	u54	1	group 3	pre test	7	2	0	achine learning, deep learning, and neural networks.	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
5327b878-424a-469a-a76b-602364ebc466	train	past	elementary school	u38	1	group 3	pre test	3	8	1	Induction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
ddc7ab00-313b-4784-beba-ae2e35698010	train	past	elementary school	u38	1	group 3	pre test	4	4	1	Supervised learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
10d6e25e-19a9-4bb5-94a7-05b79674c4c4	train	past	elementary school	u38	1	group 3	pre test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
50e91f24-d08a-455e-95eb-62200428129f	train	future	elementary school	u38	1	group 3	pre test	8	11	1	1 out of 6	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
eeb40086-1404-454c-9838-b832c60d8ea4	train	future	elementary school	u38	1	group 3	pre test	9	18	0	?	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
b7630d74-08c7-427e-b42c-95b2ec249708	train	past	elementary school	u38	1	group 3	pre test	2	15	1	True	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
7c4fa354-5312-45e9-9836-7efb951181ee	train	future	elementary school	u38	1	group 3	pre test	6	19	0	Reinforcement learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
7a20675b-095f-4afa-9733-b8d195de8c98	train	past	elementary school	u38	1	group 3	pre test	5	18	0	Unsupervised learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
9e9e87de-0018-4d19-9f5a-a51e4f00794d	train	future	elementary school	u38	1	group 3	pre test	10	9	0	?	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
c434cee4-8604-442f-8aaf-e944fbfcc630	train	future	elementary school	u38	1	group 3	pre test	7	2	0	?	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
dd696117-ee42-4219-a421-8f20f8386449	train	past	elementary school	u14	1	group 1	post test	3	8	0	Deduction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
43c741fc-8b7d-4a2a-a755-09fb733128f8	train	past	elementary school	u14	1	group 1	post test	4	4	1	Supervised learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
24809daa-20ed-4aaf-bb54-d8e83624e987	train	past	elementary school	u14	1	group 1	post test	1	9	1	False	B	Is this statement correct or wrong? 'Machines can know tomorrow's weather only by logic' <please select the best answer> A. True B. False	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
0e7a4291-e8dd-45c2-ae2e-ca41408e4c3b	train	future	elementary school	u14	1	group 1	post test	8	11	1	1/the amount of sides a dice has	1/6	The probability that the number of dice rolls is 1 is? <please input your answer>	Statistics. Statistics talks about the probability of something happening deals with uncertainties. The probability of an event is a number between 0 and 1. It contains a picture demonstrating the probability.
f5c03e16-b7ca-4285-b897-73bd0b6e1726	train	future	elementary school	u14	1	group 1	post test	9	18	1	neurons	Neurons	What are the cells in the brain that are used for thinking called? <please input your answer>	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
26d123ba-60a3-4fcc-a5e7-0215cc0fe447	train	past	elementary school	u14	1	group 1	post test	2	15	1	True	A	Is this statement correct or wrong? 'A neuron learns by changing the connection weight to a synaptic weight' <please select the best answer> A. True B. False	Brain. A human brain is made of 100 billion tiny cells called neurons. (1) inputs that collect signals from other neurons. (2) a decision-making section. (3) output that sends out its decision. A neuron learns by changing the connection weight to a synaptic weight. It contains two pictures of neurons.
4173cf89-7dcc-4a65-a7f1-8eefc5415c88	train	future	elementary school	u14	1	group 1	post test	6	19	1	Unsupervised learning	B	Which of the three ways of learning is like learning without a teacher? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Unsupervised learning is without a teacher the ANN is given a lot of examples and tries to figure out how data can be organized. Don’t need correct answers but not possible for everything. It contains a picture of unsupervised learning.
0f2ad3ca-6535-48a3-b175-41ee063fb730	train	past	elementary school	u14	1	group 1	post test	5	18	1	Reinforcement learning	C	Which of the three ways of learning is sometimes the only way we can use? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Three ways of learning. Supervised learning neural networks are given training data and then compute an output which they compare to the desired output provided by the teacher. effective but requires that all input data are paired with correct answers. It contains a picture of supervised learning.
00f80152-df66-469f-8d24-6df80b7640c4	train	future	elementary school	u14	1	group 1	post test	10	9	1	a right triangle's angles sum up to 180 degrees	The sum of the three angles of a right triangle is 180 degrees	The sum of three angles of any triangle is 180 degrees. A right triangle is a triangle. What can you conclude from these? <please input your answer>	Problems with logic-based AI. A lot of common sense knowledge is required and it’s almost impossible to gather a sufficient amount of this knowledge. The computer must know the real-world meaning of words. Simple symbolic logic does not work well when things are uncertain. It contains two pictures of the problems with logic-based AI. One is chocolate and the other is about the weather.
e9dd094a-b353-4a96-8c7e-8bda878a0c63	train	future	elementary school	u14	1	group 1	post test	7	2	0	Data, infastructure, culture	Logic, statistics, ANNs	What are the three components of AI? <please input your answer>	Outline. Artificial intelligence everywhere. Logic. Statistics. Artificial neural networks.
4b8f3a4f-6bab-4406-86c8-56e966252645	train	past	elementary school	u2	1	group 1	post test	3	8	0	Deduction	B	Which of the following two concepts means 'learning by generating rules from known facts'? <please select the best answer> A. Deduction B. Induction	Logic used in AI. Deduction infer new facts from already known facts and rules. Induction learn by generating rules from known facts. store the knowledge. computer can think. Logic.
7672568f-292b-448b-bb4a-f4daa79cd150	train	past	elementary school	u2	1	group 1	post test	4	4	0	Reinforcement learning	A	Which of the three ways of learning requires all input data to be paired with correct answers? <please select the best answer> A. Supervised learning B. Unsupervised learning C. Reinforcement learning	Birth of AI. 1956 Workshop at Dartmouth College. John McCarthy. Marvin Lee Minsky. Claude Elwood Shannon. -Name 'Artificial Intelligence' for the new field. It contains three pictures of the three people mentioned in this slide.
